,Date,ArticleNumber,LinkText,Tag,Link,Clicks,Month,Day,Year,Week,Weekday
5953,2021-06-21,0,last October,11,https://thecolumn.co/daily/10122020,6.0,6,21,2021,25,0
5954,2021-06-21,0,here,12,https://bravenenvironmental.com/news/braven-environmental-executes-long-term-pyrolysis-derived-feedstock-supply-agreement-with-chevron-phillips-chemical/,10.0,6,21,2021,25,0
5955,2021-06-21,1,T137,13,https://commons.wikimedia.org/wiki/File:Integrated_circuits_(2).jpg,7.0,6,21,2021,25,0
5956,2021-06-21,1,CC BY-SA 3.0,14,https://creativecommons.org/licenses/by-sa/3.0,6.0,6,21,2021,25,0
5957,2021-06-21,1,Indorama Ventures,15,https://en.wikipedia.org/wiki/Indorama_Ventures,8.0,6,21,2021,25,0
5958,2021-06-21,1,"purified 2,6-naphthalene dicarboxylic acid",16,"https://en.wikipedia.org/wiki/2,6-Naphthalenedicarboxylic_acid",6.0,6,21,2021,25,0
5959,2021-06-21,1,PEN,17,https://en.wikipedia.org/wiki/Polyethylene_naphthalate,6.0,6,21,2021,25,0
5960,2021-06-21,1,PBN,18,https://www.indoramaventures.com/storage/downloads/product/intro-naphthalates/pbn/en/PBNINTRO.pdf,7.0,6,21,2021,25,0
5961,2021-06-21,1,polyimides,19,https://en.wikipedia.org/wiki/Polyimide,4.0,6,21,2021,25,0
5962,2021-06-21,1,here,20,https://www.indoramaventures.com/en/investor-relations/newsroom/press-releases/1779/indorama-ventures-adds-new-production-to-its-naphthalates-business-to-become-the-worlds-largest-merchant-producer-of-pnda,2.0,6,21,2021,25,0
5963,2021-06-21,2,United Soybean Board,21,https://commons.wikimedia.org/wiki/File:Soybean_Meal_(10059014026).jpg,1.0,6,21,2021,25,0
5964,2021-06-21,2,CC BY 2.0,22,https://creativecommons.org/licenses/by/2.0,1.0,6,21,2021,25,0
5965,2021-06-21,2,Covenant Energy,23,https://www.covenantenergy.ca,6.0,6,21,2021,25,0
5966,2021-06-21,2,Haldor Topsoe,24,https://en.wikipedia.org/wiki/Haldor_Topsøe_(company),4.0,6,21,2021,25,0
5967,2021-06-21,2,HydroFlex,25,https://www.topsoe.com/products/process-licensing/hydroflextm-technology,3.0,6,21,2021,25,0
5968,2021-06-21,2,H2Bridge,26,https://renewables.topsoe.com/h2bridge,2.0,6,21,2021,25,0
5969,2021-06-21,2,Phillips 66,27,https://thecolumn.co/daily/08132020,3.0,6,21,2021,25,0
5970,2021-06-21,2,Marathon Petroleum,28,https://www.marathonpetroleum.com/Newsroom/Company-News/Marathon-Petroleum-to-Proceed-with-Conversion-of-Martinez-Refinery-to-Renewable-Fuels-Facility/,1.0,6,21,2021,25,0
5971,2021-06-21,2,last week,29,https://thecolumn.co/daily/06142021,2.0,6,21,2021,25,0
5972,2021-06-21,2,this video,30,https://www.linkedin.com/posts/mattanderson11_chemicalengineering-renewablediesel-biodiesel-activity-6805338158717382656-uBtH/,12.0,6,21,2021,25,0
5973,2021-06-21,2,here,31,https://www.newswire.ca/news-releases/covenant-energy-advances-its-500-million-renewable-diesel-fuel-project-with-important-additions-to-the-engineering-technology-and-executive-teams-882203994.html,5.0,6,21,2021,25,0
5974,2021-06-21,3,just raised,32,https://www.aramco.com/en/news-media/news/2021/aramco-raises-$6-billion-through-the-worlds-largest-us-dollar-corporate-sukuk,4.0,6,21,2021,25,0
5975,2021-06-21,3,has agreed,33,https://www.digitalrefining.com/news/1006525/motiva-announces-base-oil-supply-agreement-with-s-oil#.YNCKGi1h1QI,6.0,6,21,2021,25,0
5976,2021-06-21,3,decided to expand,34,https://www.businesswire.com/news/home/20210617005678/en/PPG-to-Expand-Coatings-Manufacturing-Capacity-in-Europe-for-Packaging-Applications,3.0,6,21,2021,25,0
5977,2021-06-21,3,just gave,35,https://www.spglobal.com/platts/en/market-insights/latest-news/natural-gas/061521-adnoc-awards-510-mil-contract-to-saipem-to-expand-shah-sour-gas-plant-capacity,3.0,6,21,2021,25,0
5978,2021-06-21,3,are teaming up,36,https://www.axens.net/resources-events/news/pr-axens-and-sulzer-alliance-delivers-advanced-fcc-naphtha-processing,7.0,6,21,2021,25,0
5979,2021-06-21,4,ethylene,37,https://en.wikipedia.org/wiki/Ethylene,0.0,6,21,2021,25,0
5980,2021-06-21,4,this man,38,https://en.wikipedia.org/wiki/Johann_Joachim_Becher,9.0,6,21,2021,25,0
5981,2021-06-21,4,olefin,39,https://www.britannica.com/science/olefin,2.0,6,21,2021,25,0
5982,2021-06-21,4,Dutch oil,40,"https://en.wikipedia.org/wiki/1,2-Dichloroethane",11.0,6,21,2021,25,0
5983,2021-06-21,4,roughly 200 million tons per year,41,https://www.statista.com/statistics/1067372/global-ethylene-production-capacity/,1.0,6,21,2021,25,0
5984,2021-06-21,4,polyethylene,42,https://en.wikipedia.org/wiki/Polyethylene,0.0,6,21,2021,25,0
5985,2021-06-21,4,This flowchart,43,https://www.chiyodacorp.com/service/7-5_en_2%20.jpg,26.0,6,21,2021,25,0
5986,2021-06-21,4,ExxonMobil,44,https://en.wikipedia.org/wiki/ExxonMobil,0.0,6,21,2021,25,0
5987,2021-06-21,4,Dow Chemical,45,https://en.wikipedia.org/wiki/Dow_Chemical_Company,0.0,6,21,2021,25,0
5988,2021-06-21,4,SABIC,46,https://en.wikipedia.org/wiki/SABIC,1.0,6,21,2021,25,0
5989,2021-06-21,4,Ineos,47,https://en.wikipedia.org/wiki/Ineos,1.0,6,21,2021,25,0
5990,2021-06-21,4,many more,48,https://www.energydigital.com/utilities/erin-brockovichandrsquos-work-isnandrsquot-done-pgande,6.0,6,21,2021,25,0
5991,2021-06-23,0,Noslenlou,3,https://commons.wikimedia.org/wiki/File:Sawdust_used_as_filter_packing..jpg,12.0,6,23,2021,25,2
5992,2021-06-23,0,CC BY-SA 4.0,4,https://creativecommons.org/licenses/by-sa/4.0,9.0,6,23,2021,25,2
5993,2021-06-23,0,CC BY-SA 4.0,13,https://creativecommons.org/licenses/by-sa/4.0,7.0,6,23,2021,25,2
5994,2021-06-23,1,CC BY-SA 4.0,4,https://creativecommons.org/licenses/by-sa/4.0,9.0,6,23,2021,25,2
5995,2021-06-23,1,CC BY-SA 4.0,13,https://creativecommons.org/licenses/by-sa/4.0,7.0,6,23,2021,25,2
5996,2021-06-23,0,Origin Materials,5,https://www.originmaterials.com,18.0,6,23,2021,25,2
5997,2021-06-23,0,Artius Acquisition,6,https://www.artiuscapital.com/acquisition,13.0,6,23,2021,25,2
5998,2021-06-23,0,chloromethyl furfural,7,https://en.wikipedia.org/wiki/5-Chloromethylfurfural,15.0,6,23,2021,25,2
5999,2021-06-23,0,paraxylene,8,https://en.wikipedia.org/wiki/P-Xylene,13.0,6,23,2021,25,2
6000,2021-06-23,0,in February,9,https://www.originmaterials.com/assets/uploads/Origin-Deal-Announcement-Press-Release_VF_021721-3.pdf,8.0,6,23,2021,25,2
6001,2021-06-23,0,currently under construction,10,https://www.theobserver.ca/news/local-news/construction-continues-on-pioneer-bio-chemical-plant-in-sarnia,9.0,6,23,2021,25,2
6002,2021-06-23,0,here,11,https://www.originmaterials.com/press-releases/expected-closing,9.0,6,23,2021,25,2
6003,2021-06-23,1,Mariordo,12,https://commons.wikimedia.org/wiki/File:EV_charging_stations_Arlington_08_2017_5219.jpg,6.0,6,23,2021,25,2
6004,2021-06-23,1,Arkema,14,https://en.wikipedia.org/wiki/Arkema,8.0,6,23,2021,25,2
6005,2021-06-23,1,polyvinylidene difluoride,15,https://en.wikipedia.org/wiki/Polyvinylidene_fluoride,9.0,6,23,2021,25,2
6006,2021-06-23,1,vinylidene fluoride,16,"https://en.wikipedia.org/wiki/1,1-Difluoroethylene",2.0,6,23,2021,25,2
6007,2021-06-23,1,haloalkane,17,https://en.wikipedia.org/wiki/Haloalkane,2.0,6,23,2021,25,2
6008,2021-06-23,1,in many different ways,18,https://en.wikipedia.org/wiki/Haloalkane#Production,4.0,6,23,2021,25,2
6009,2021-06-23,1,crude tall oil,19,https://en.wikipedia.org/wiki/Tall_oil,4.0,6,23,2021,25,2
6010,2021-06-23,1,mass-balance approach,20,https://www.iscc-system.org/about/circular-economy/mass-balance-approach/,6.0,6,23,2021,25,2
6011,2021-06-23,1,Kynar,21,https://www.extremematerials-arkema.com/en/markets-and-applications/renewable-energy/lithium-ion-battery/,4.0,6,23,2021,25,2
6012,2021-06-23,1,Kynar,22,https://www.extremematerials-arkema.com/en/markets-and-applications/renewable-energy/lithium-ion-battery/,8.0,6,23,2021,25,2
6013,2021-06-23,1,here,21,https://www.extremematerials-arkema.com/en/markets-and-applications/renewable-energy/lithium-ion-battery/,4.0,6,23,2021,25,2
6014,2021-06-23,1,here,22,https://www.extremematerials-arkema.com/en/markets-and-applications/renewable-energy/lithium-ion-battery/,8.0,6,23,2021,25,2
6015,2021-06-23,1,here,23,https://www.arkema.com/global/en/media/newslist/news/global/corporate/2021/20210618-new-renewable-pvdf-grade-batteries/,3.0,6,23,2021,25,2
6016,2021-06-23,2,Hatsukari715,24,https://commons.wikimedia.org/wiki/File:Bridgestone_Potenza_F1_Front_Tire.JPG,1.0,6,23,2021,25,2
6017,2021-06-23,2,Bridgestone,25,https://en.wikipedia.org/wiki/Bridgestone,2.0,6,23,2021,25,2
6018,2021-06-23,2,LCY Chemical,26,https://www.lcycic.com/lcy/en/,1.0,6,23,2021,25,2
6019,2021-06-23,2,synthetic rubber,27,https://en.wikipedia.org/wiki/Synthetic_rubber,0.0,6,23,2021,25,2
6020,2021-06-23,2,LCY's current offering,28,https://www.lcycic.com/lcy/en/SBC.php,1.0,6,23,2021,25,2
6021,2021-06-23,2,here,29,https://www.bridgestone.com/corporate/news/2021061501.html,0.0,6,23,2021,25,2
6022,2021-06-23,3,is seeing progress,30,https://www.kiiitv.com/article/news/local/7-billion-exxon-plastics-plant-nearing-completion-in-portland-texas/503-36df0394-1899-462f-bafe-bb8340070fa0,22.0,6,23,2021,25,2
6023,2021-06-23,3,just got validated,31,https://www.basf.com/us/en/media/news-releases/2021/06/basf-advances-chemical-recycling-program-with-ul-validation.html,10.0,6,23,2021,25,2
6024,2021-06-23,3,ammonia technology,32,https://www.worldfertilizer.com/project-news/17062021/casale-to-provides-design-for-ammonia-plant-in-uzbekistan/,6.0,6,23,2021,25,2
6025,2021-06-23,3,started up,33,https://www.lukoil.com/PressCenter/Pressreleases/Pressrelease?rid=549955,0.0,6,23,2021,25,2
6026,2021-06-23,3,thinks that,34,https://www.americanchemistry.com/Media/PressReleasesTranscripts/ACC-news-releases/North-American-Plastic-Recycling-Rates-Highlight-Need-for-Investment-in-Collection-and-Infrastructure.html,7.0,6,23,2021,25,2
6027,2021-06-23,4,ethyl tert-butyl ether,35,https://en.wikipedia.org/wiki/Ethyl_tert-butyl_ether,3.0,6,23,2021,25,2
6028,2021-06-23,4,isobutylene,36,https://en.wikipedia.org/wiki/Isobutylene,1.0,6,23,2021,25,2
6029,2021-06-23,4,ethanol,37,https://en.wikipedia.org/wiki/Ethanol,0.0,6,23,2021,25,2
6030,2021-06-23,4,3 million tons,38,https://www.global-bioenergies.com/first-production-in-history-of-fully-renewable-etbe/,3.0,6,23,2021,25,2
6031,2021-06-23,4,in China,39,https://www.dtnpf.com/agriculture/web/ag/blogs/ethanol-blog/blog-post/2020/01/08/china-puts-hold-planned-e10-mandate,0.0,6,23,2021,25,2
6032,2021-06-23,4,this helpful chart,40,https://ihsmarkit.com/products/gasoline-octane-improvers-chemical-economics-handbook.html,11.0,6,23,2021,25,2
6033,2021-06-23,4,over 20%,41,https://www.etipbioenergy.eu/value-chains/products-end-use/products/etbe,2.0,6,23,2021,25,2
6034,2021-06-23,4,LyondellBasell,42,https://en.wikipedia.org/wiki/LyondellBasell,1.0,6,23,2021,25,2
6035,2021-06-23,4,Total,43,https://en.wikipedia.org/wiki/Total_SE,1.0,6,23,2021,25,2
6036,2021-06-23,4,Braskem,44,https://en.wikipedia.org/wiki/Braskem,1.0,6,23,2021,25,2
6037,2021-06-23,4,few more,45,https://ksusentinel.com/2021/02/02/ethyl-tert-butyl-ether-etbe-market-will-reflect-significant-growth-prospects-of-us-mn-during-2021-2024-with-major-key-player-cepsa-abengoa-orlen-neste-oil-pck-raffinerie-jx-nippon-oil/,1.0,6,23,2021,25,2
6038,2021-06-25,0,Streetwise Cycle,3,https://commons.wikimedia.org/wiki/File:Recyclables.JPG,8.0,6,25,2021,25,4
6039,2021-06-25,0,Repsol,4,https://en.wikipedia.org/wiki/Repsol,8.0,6,25,2021,25,4
6040,2021-06-25,0,Axens,5,https://www.axens.net/homepage,11.0,6,25,2021,25,4
6041,2021-06-25,0,IFPEN,6,https://en.wikipedia.org/wiki/French_Institute_of_Petroleum,9.0,6,25,2021,25,4
6042,2021-06-25,0,mass-balance approach,7,https://www.basf.com/us/en/who-we-are/sustainability/we-drive-sustainable-solutions/circular-economy/mass-balance-approach.html,26.0,6,25,2021,25,4
6043,2021-06-25,0,here,8,https://www.ifpenergiesnouvelles.com/article/repsol-axens-and-ifpen-develop-new-process-boost-circular-materials-production,18.0,6,25,2021,25,4
6044,2021-06-25,1,Bitjungle,9,https://commons.wikimedia.org/wiki/File:Petrochemical_plant_-_Norway.jpg,7.0,6,25,2021,25,4
6045,2021-06-25,1,CC BY-SA 3.0,10,https://creativecommons.org/licenses/by-sa/3.0,9.0,6,25,2021,25,4
6046,2021-06-25,1,Baker Hughes,11,https://en.wikipedia.org/wiki/Baker_Hughes,8.0,6,25,2021,25,4
6047,2021-06-25,1,Borg CO2,12,https://translate.google.com/translate?hl=en&sl=no&u=https://www.borgco2.no/&prev=search&pto=aue,8.0,6,25,2021,25,4
6048,2021-06-25,1,"Equinor, Shell, and TotalEnergies to store that CO2",13,https://northernlightsccs.com/news/collaboration-with-borg-co2-on-carbon-capture-and-storage/,8.0,6,25,2021,25,4
6049,2021-06-25,1,formed a joint venture a few months ago,14,https://www.offshore-technology.com/news/deal-news/equinor-shell-total-northern-lights-ccs-project/,10.0,6,25,2021,25,4
6050,2021-06-25,1,CO2-based polyurethane,15,https://thecolumn.co/daily/02262021,10.0,6,25,2021,25,4
6051,2021-06-25,1,here,16,https://www.businesswire.com/news/home/20210622005430/en/Baker-Hughes-and-Borg-CO2-to-Collaborate-to-Develop-Carbon-Capture-Storage-Hub-for-Industrial-Cluster-in-Norway,2.0,6,25,2021,25,4
6052,2021-06-25,2,Dalee Despain,17,https://commons.wikimedia.org/wiki/File:Birch_Trees.jpg,3.0,6,25,2021,25,4
6053,2021-06-25,2,CC BY-SA 4.0,18,https://creativecommons.org/licenses/by-sa/4.0,2.0,6,25,2021,25,4
6054,2021-06-25,2,Siemens Energy,19,https://en.wikipedia.org/wiki/Siemens_Energy_AG,1.0,6,25,2021,25,4
6055,2021-06-25,2,begun construction,20,https://thecolumn.co/daily/10212020,4.0,6,25,2021,25,4
6056,2021-06-25,2,begun construction,21,https://thecolumn.co/daily/10212020,6.0,6,25,2021,25,4
6057,2021-06-25,2,here,20,https://thecolumn.co/daily/10212020,4.0,6,25,2021,25,4
6058,2021-06-25,2,here,21,https://thecolumn.co/daily/10212020,6.0,6,25,2021,25,4
6059,2021-06-25,2,On Wednesday,22,https://thecolumn.co/daily/06232021,2.0,6,25,2021,25,4
6060,2021-06-25,2,Origin Materials,23,https://www.originmaterials.com,2.0,6,25,2021,25,4
6061,2021-06-25,2,Amoco process,24,https://en.wikipedia.org/wiki/Terephthalic_acid#Amoco_process,2.0,6,25,2021,25,4
6062,2021-06-25,2,PET,25,https://en.wikipedia.org/wiki/Polyethylene_terephthalate,9.0,6,25,2021,25,4
6063,2021-06-25,2,here,26,https://press.siemens-energy.com/global/en/pressrelease/siemens-energy-electrify-first-its-kind-biorefinery-germany,4.0,6,25,2021,25,4
6064,2021-06-25,3,is teaming up,27,https://currently.att.yahoo.com/att/koch-industries-onpoint-digital-solutions-140000543.html,25.0,6,25,2021,25,4
6065,2021-06-25,3,is making,28,http://www.biomassmagazine.com/articles/18093/preems-refinery-in-lysekil-begins-producing-renewable-gasoline,10.0,6,25,2021,25,4
6066,2021-06-25,3,makes drones,29,https://www.cnn.com/2021/06/23/europe/ellipsis-drone-plastic-pollution-c2e-spc-intl/index.html,2.0,6,25,2021,25,4
6067,2021-06-25,3,the ACC's lastest forecast,30,https://www.icis.com/explore/resources/news/2021/06/22/10654979/us-chem-output-to-grow-1-4-in-21-amid-surging-gdp-acc,4.0,6,25,2021,25,4
6068,2021-06-25,3,ExxonMobil might layoff,31,https://www.bnnbloomberg.ca/exxon-prepares-to-cull-u-s-white-collar-ranks-by-as-much-as-10-1.1619899,25.0,6,25,2021,25,4
6069,2021-06-25,3,This realty group,32,https://www.prnewswire.com/news-releases/irg-acquires-land-along-the-houston-ship-channel-prepares-for-development-301315462.html,6.0,6,25,2021,25,4
6070,2021-06-25,4,allyl chloride,33,https://en.wikipedia.org/wiki/Allyl_chloride,1.0,6,25,2021,25,4
6071,2021-06-25,4,couple of chemists named August,34,https://en.wikipedia.org/wiki/Allyl_chloride#Laboratory_scale,2.0,6,25,2021,25,4
6072,2021-06-25,4,over 1 million tons,35,https://core.ac.uk/download/pdf/215263172.pdf,0.0,6,25,2021,25,4
6073,2021-06-25,4,Shell,36,https://en.wikipedia.org/wiki/Royal_Dutch_Shell,3.0,6,25,2021,25,4
6074,2021-06-25,4,propylene,37,https://en.wikipedia.org/wiki/Propene,0.0,6,25,2021,25,4
6075,2021-06-25,4,Dow Chemical,38,https://en.wikipedia.org/wiki/Dow_Chemical_Company,1.0,6,25,2021,25,4
6076,2021-06-25,4,chlorination,39,https://en.wikipedia.org/wiki/Halogenation,0.0,6,25,2021,25,4
6077,2021-06-25,4,The vast majority,40,https://en.wikipedia.org/wiki/Allyl_chloride#Reactions_and_uses,5.0,6,25,2021,25,4
6078,2021-06-25,4,ECH,41,https://en.wikipedia.org/wiki/Epichlorohydrin,1.0,6,25,2021,25,4
6079,2021-06-25,4,epoxy resins,42,https://en.wikipedia.org/wiki/Epoxy,1.0,6,25,2021,25,4
6080,2021-06-25,4,allyl alcohol,43,https://en.wikipedia.org/wiki/Allyl_alcohol,2.0,6,25,2021,25,4
6081,2021-06-25,4,", and ",44,https://en.wikipedia.org/wiki/Allylamine,1.0,6,25,2021,25,4
6082,2021-06-25,4,synthetic mustard oil,45,https://en.wikipedia.org/wiki/Allyl_isothiocyanate,3.0,6,25,2021,25,4
6083,2021-06-25,4,partially consolidated,46,https://www.mordorintelligence.com/industry-reports/allyl-chloride-market,1.0,6,25,2021,25,4
6084,2021-06-25,4,Solvay,47,https://en.wikipedia.org/wiki/Solvay_S.A.,1.0,6,25,2021,25,4
6085,2021-06-25,4,Osaka Soda,48,http://www.osaka-soda.co.jp/en/index.html,4.0,6,25,2021,25,4
6086,2021-06-25,4,Ineos subsidiary,49,https://www.inovyn.com,0.0,6,25,2021,25,4
6087,2021-06-25,4,Olin,50,https://en.wikipedia.org/wiki/Olin_Corporation,0.0,6,25,2021,25,4
6088,2021-06-28,0,Hedavid,3,https://commons.wikimedia.org/wiki/File:PKN_Orlen_in_Germany.jpg,7.0,6,28,2021,26,0
6089,2021-06-28,0,CC BY-SA 3.0,4,http://creativecommons.org/licenses/by-sa/3.0/,10.0,6,28,2021,26,0
6090,2021-06-28,0,PKN Orlen,5,https://en.wikipedia.org/wiki/PKN_Orlen,12.0,6,28,2021,26,0
6091,2021-06-28,0,its plans for sustainability through 2030,6,https://thecolumn.co/daily/12092020,11.0,6,28,2021,26,0
6092,2021-06-28,0,certainly aspires to be larger,7,https://thecolumn.co/daily/07202020,11.0,6,28,2021,26,0
6093,2021-06-28,0,here,8,https://www.orlen.pl/EN/PressOffice/Pages/PKN-ORLEN-takes-next-step-in-its-Petrochemical-Development-Programme.aspx,19.0,6,28,2021,26,0
6094,2021-06-28,1,EvaK,9,"https://commons.wikimedia.org/wiki/File:Industriepark_H%C3%B6chst,_Leunabr%C3%BCcke.jpg",6.0,6,28,2021,26,0
6095,2021-06-28,1,CC BY-SA 2.5,10,https://creativecommons.org/licenses/by-sa/2.5,9.0,6,28,2021,26,0
6096,2021-06-28,1,Celanese,11,https://en.wikipedia.org/wiki/Celanese,9.0,6,28,2021,26,0
6097,2021-06-28,1,polyacetal,12,https://en.wikipedia.org/wiki/Polyoxymethylene,11.0,6,28,2021,26,0
6098,2021-06-28,1,Grupa Azoty,13,https://en.wikipedia.org/wiki/Grupa_Azoty,9.0,6,28,2021,26,0
6099,2021-06-28,1,this month,14,https://grupaazoty.com/en/press-room/press-releases/plan-to-discontinue-grupa-azoty-s-pom-business,9.0,6,28,2021,26,0
6100,2021-06-28,1,here,15,https://www.businesswire.com/news/home/20210623005907/en/Celanese-Acquires-POM-Technology-and-Sales-Agreements-from-Grupa-Azoty,10.0,6,28,2021,26,0
6101,2021-06-28,2,Snoopywv,16,https://commons.wikimedia.org/wiki/File:Dupont_Washington_Works.JPG,2.0,6,28,2021,26,0
6102,2021-06-28,2,CC BY-SA 3.0,17,https://creativecommons.org/licenses/by-sa/3.0,1.0,6,28,2021,26,0
6103,2021-06-28,2,DuPont,18,https://en.wikipedia.org/wiki/DuPont,2.0,6,28,2021,26,0
6104,2021-06-28,2,Ion-exchange resins,19,https://en.wikipedia.org/wiki/Ion-exchange_resin,2.0,6,28,2021,26,0
6105,2021-06-28,2,crosslinked polystyrene,20,https://en.wikipedia.org/wiki/Ion-exchange_resin#Types_of_resins,2.0,6,28,2021,26,0
6106,2021-06-28,2,cleaning up spent nuclear fuel,21,https://en.wikipedia.org/wiki/PUREX,2.0,6,28,2021,26,0
6107,2021-06-28,2,excipient,22,https://en.wikipedia.org/wiki/Excipient,4.0,6,28,2021,26,0
6108,2021-06-28,2,active ingredient,23,https://en.wikipedia.org/wiki/Active_ingredient,6.0,6,28,2021,26,0
6109,2021-06-28,2,here,24,https://www.dupont.com/news/dupont-expands-ix-production-for-pharmaceutical-customers.html,5.0,6,28,2021,26,0
6110,2021-06-28,3,completed the acquisition,25,https://www.gasworld.com/air-liquide-acquires-the-worlds-largest-oxygen-production-site/2021138.article,9.0,6,28,2021,26,0
6111,2021-06-28,3,yet another,26,https://www.hydrocarbonengineering.com/refining/25062021/chalmette-refining-announce-potential-us550-million-renewable-diesel-project/,21.0,6,28,2021,26,0
6112,2021-06-28,3,are hoping to,27,https://www.indianchemicalnews.com/general/johnson-matthey-and-thomas-swan-join-ice-batt-project-to-optimize-battery-technology-9353,8.0,6,28,2021,26,0
6113,2021-06-28,3,is getting involved,28,https://www.marketscreener.com/quote/stock/NOVOZYMES-A-S-1412985/news/Novozymes-A-S-nbsp-biosolutions-to-be-considered-as-part-of-Amager-Resource-Center-s-ARC-carbo-35686821/,7.0,6,28,2021,26,0
6114,2021-06-28,3,are working together,29,https://localcincinnatinews.com/business/ge-and-ihi-agreement-to-develop-ammonia-fuels-roadmap-across-asia/,0.0,6,28,2021,26,0
6115,2021-06-28,4,acetylene,30,https://en.wikipedia.org/wiki/Acetylene,1.0,6,28,2021,26,0
6116,2021-06-28,4,Edmund Davy,31,https://en.wikipedia.org/wiki/Edmund_Davy#Acetylene,3.0,6,28,2021,26,0
6117,2021-06-28,4,"over 600,000 tons",32,https://www.industryarc.com/Report/15323/acetylene-gas-market.html,1.0,6,28,2021,26,0
6118,2021-06-28,4,previously peaked,33,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwiAhqS0xeTuAhWVU80KHQhsD40QFjAPegQIahAC&url=https%3A%2F%2Fwww.nexantsubscriptions.com%2Ffile%2F40035%2Fdownload%3Ftoken%3DmB-TZb0w&usg=AOvVaw3yY-SkPKwtlyu5gXGG6GDe,2.0,6,28,2021,26,0
6119,2021-06-28,4,the vast majority,34,https://cdn.ihsmarkit.com/www/images/0120/acetylene.png,2.0,6,28,2021,26,0
6120,2021-06-28,4,calcium carbide process,35,https://en.wikipedia.org/wiki/Calcium_carbide#Production_of_acetylene,0.0,6,28,2021,26,0
6121,2021-06-28,4,85%,36,https://ihsmarkit.com/products/acetylene-chemical-economics-handbook.html,1.0,6,28,2021,26,0
6122,2021-06-28,4,vinyl chloride monomer,37,https://en.wikipedia.org/wiki/Vinyl_chloride#Production_from_acetylene,2.0,6,28,2021,26,0
6123,2021-06-28,4,vinyl acetate monomer,38,https://en.wikipedia.org/wiki/Vinyl_acetate,0.0,6,28,2021,26,0
6124,2021-06-28,4,"1,4-Butanediol",39,"https://en.wikipedia.org/wiki/1,4-Butanediol",0.0,6,28,2021,26,0
6125,2021-06-28,4,Linde,40,https://en.wikipedia.org/wiki/Linde_plc,0.0,6,28,2021,26,0
6126,2021-06-28,4,Air Liquide,41,https://en.wikipedia.org/wiki/Air_Liquide,0.0,6,28,2021,26,0
6127,2021-06-28,4,Sinopec,42,https://en.wikipedia.org/wiki/Sinopec,1.0,6,28,2021,26,0
6128,2021-06-28,4,Jinhong Gas,43,https://www.bloomberg.com/profile/company/7982630Z:CH,0.0,6,28,2021,26,0
6129,2021-06-28,4,many more,44,https://www.marketwatch.com/press-release/acetylene-gas-market-size-by-players-2020-2026-latest-trends-key-manufactures-with-share-growth-rate-opportunities-challenges-and-strategies-2020-11-24,2.0,6,28,2021,26,0
6130,2021-06-30,0,Santeri Viinamäki,3,https://commons.wikimedia.org/wiki/File:Battery_recycling.jpg,7.0,6,30,2021,26,2
6131,2021-06-30,0,CC BY-SA 4.0,4,https://creativecommons.org/licenses/by-sa/4.0,8.0,6,30,2021,26,2
6132,2021-06-30,0,BASF,5,https://en.wikipedia.org/wiki/BASF,15.0,6,30,2021,26,2
6133,2021-06-30,0,BASF,39,https://en.wikipedia.org/wiki/BASF,0.0,6,30,2021,26,2
6134,2021-06-30,4,BASF,5,https://en.wikipedia.org/wiki/BASF,15.0,6,30,2021,26,2
6135,2021-06-30,4,BASF,39,https://en.wikipedia.org/wiki/BASF,0.0,6,30,2021,26,2
6136,2021-06-30,0,began construction,6,https://www.basf.com/global/en/media/news-releases/2020/11/p-20-359.html,13.0,6,30,2021,26,2
6137,2021-06-30,0,cathode materials,7,https://www.targray.com/li-ion-battery/cathode-materials/cathode-active-materials,14.0,6,30,2021,26,2
6138,2021-06-30,0,precursor metal oxide powders,8,https://www.basf.com/id/en/media/news-releases/global/2018/06/p-18-224.html,9.0,6,30,2021,26,2
6139,2021-06-30,0,in Finland,9,https://www.basf.com/global/en/media/news-releases/2020/06/p-20-214.html,7.0,6,30,2021,26,2
6140,2021-06-30,0,noted by ICIS,10,https://www.icis.com/explore/resources/news/2021/06/29/10657650/basf-to-build-battery-recycling-plant-at-schwarzheide-complex,12.0,6,30,2021,26,2
6141,2021-06-30,0,Li-Cycle and their recent efforts,11,https://thecolumn.co/daily/12032020,17.0,6,30,2021,26,2
6142,2021-06-30,0,here,12,https://catalysts.basf.com/news/basf-to-build-new-battery-recycling-prototype-plant-in-schwarzheide-germany,14.0,6,30,2021,26,2
6143,2021-06-30,1,Стрелец Игорь,13,https://commons.wikimedia.org/wiki/File:PVC_pressure.jpg,9.0,6,30,2021,26,2
6144,2021-06-30,1,CC BY 3.0,14,https://creativecommons.org/licenses/by/3.0,7.0,6,30,2021,26,2
6145,2021-06-30,1,ADNOC,15,https://en.wikipedia.org/wiki/Abu_Dhabi_National_Oil_Company,15.0,6,30,2021,26,2
6146,2021-06-30,1,Reliance,16,https://en.wikipedia.org/wiki/Reliance_Industries,1.0,6,30,2021,26,2
6147,2021-06-30,1,"Ruwais, UAE",17,https://en.wikipedia.org/wiki/Ruwais,1.0,6,30,2021,26,2
6148,2021-06-30,1,EDC,18,"https://en.wikipedia.org/wiki/1,2-Dichloroethane",16.0,6,30,2021,26,2
